,word,pos,dep,indicator,data_id,word_position
21599,7,NUM,nummod,1.0,CVE20190536,27.0
21600,",",PUNCT,punct,1.0,CVE20190536,28.0
21601,Windows,PROPN,compound,1.0,CVE20190536,29.0
21602,Server,PROPN,nmod,1.0,CVE20190536,30.0
21603,2012,NUM,nummod,1.0,CVE20190536,31.0
21604,R2,PROPN,dobj,1.0,CVE20190536,32.0
21605,",",PUNCT,punct,1.0,CVE20190536,33.0
21606,Windows,PROPN,compound,1.0,CVE20190536,34.0
21607,RT,PROPN,conj,1.0,CVE20190536,35.0
21608,8.1,NUM,nummod,1.0,CVE20190536,36.0
21609,",",PUNCT,punct,1.0,CVE20190536,37.0
21610,Windows,PROPN,compound,1.0,CVE20190536,38.0
21611,Server,PROPN,appos,1.0,CVE20190536,39.0
21612,2008,NUM,nummod,1.0,CVE20190536,40.0
21613,",",PUNCT,punct,1.0,CVE20190536,41.0
21614,Windows,PROPN,compound,1.0,CVE20190536,42.0
21615,Server,PROPN,appos,1.0,CVE20190536,43.0
21616,2019,NUM,nummod,1.0,CVE20190536,44.0
21617,",",PUNCT,punct,1.0,CVE20190536,45.0
21618,Windows,PROPN,compound,1.0,CVE20190536,46.0
21619,Server,PROPN,appos,1.0,CVE20190536,47.0
21620,2012,NUM,nummod,1.0,CVE20190536,48.0
21621,",",PUNCT,punct,1.0,CVE20190536,49.0
21622,Windows,PROPN,appos,1.0,CVE20190536,50.0
21623,8.1,NUM,nummod,1.0,CVE20190536,51.0
21624,",",PUNCT,punct,1.0,CVE20190536,52.0
21625,Windows,PROPN,compound,1.0,CVE20190536,53.0
21626,Server,PROPN,appos,1.0,CVE20190536,54.0
21627,2016,NUM,nummod,1.0,CVE20190536,55.0
21628,",",PUNCT,punct,1.0,CVE20190536,56.0
21629,Windows,PROPN,compound,1.0,CVE20190536,57.0
21630,Server,PROPN,nmod,1.0,CVE20190536,58.0
21631,2008,NUM,nummod,1.0,CVE20190536,59.0
21632,R2,PROPN,appos,1.0,CVE20190536,60.0
21633,",",PUNCT,punct,1.0,CVE20190536,61.0
21634,Windows,PROPN,appos,1.0,CVE20190536,62.0
21635,10,NUM,nummod,1.0,CVE20190536,63.0
21636,",",PUNCT,punct,1.0,CVE20190536,64.0
21637,Windows,PROPN,nmod,1.0,CVE20190536,65.0
21638,10,NUM,nummod,1.0,CVE20190536,66.0
21639,Servers,PROPN,appos,1.0,CVE20190536,67.0
21640,"
",SPACE,,1.0,CVE20190536,68.0
21641,This,DET,det,1.0,CVE20190536,0.0
21642,CVE,PROPN,compound,1.0,CVE20190536,1.0
21643,ID,PROPN,nsubj,1.0,CVE20190536,2.0
21644,is,AUX,ROOT,1.0,CVE20190536,3.0
21645,unique,ADJ,acomp,1.0,CVE20190536,4.0
21646,from,ADP,prep,1.0,CVE20190536,5.0
21647,CVE-2019,PROPN,npadvmod,1.0,CVE20190536,6.0
21648,-,PUNCT,punct,1.0,CVE20190536,7.0
21649,0549,NUM,pobj,1.0,CVE20190536,8.0
21650,",",PUNCT,punct,1.0,CVE20190536,9.0
21651,CVE-2019,PROPN,compound,1.0,CVE20190536,10.0
21652,-,PUNCT,punct,1.0,CVE20190536,11.0
21653,0554,NUM,pobj,1.0,CVE20190536,12.0
21654,",",PUNCT,punct,1.0,CVE20190536,13.0
21655,CVE-2019,PROPN,compound,1.0,CVE20190536,14.0
21656,-,PUNCT,punct,1.0,CVE20190536,15.0
21657,0569,NUM,npadvmod,1.0,CVE20190536,16.0
21658,.,PUNCT,punct,1.0,CVE20190536,17.0
21659,"
",SPACE,,1.0,CVE20190536,18.0
21660,An,DET,det,1.0,CVE20190537,0.0
21661,information,NOUN,compound,1.0,CVE20190537,1.0
21662,disclosure,NOUN,compound,1.0,CVE20190537,2.0
21663,vulnerability,NOUN,nsubj,1.0,CVE20190537,3.0
21664,exists,VERB,ROOT,1.0,CVE20190537,4.0
21665,when,ADV,advmod,1.0,CVE20190537,5.0
21666,Visual,PROPN,compound,1.0,CVE20190537,6.0
21667,Studio,PROPN,nsubj,1.0,CVE20190537,7.0
21668,improperly,ADV,advmod,1.0,CVE20190537,8.0
21669,discloses,VERB,advcl,1.0,CVE20190537,9.0
21670,arbitrary,ADJ,amod,1.0,CVE20190537,10.0
21671,file,NOUN,compound,1.0,CVE20190537,11.0
21672,contents,NOUN,dobj,1.0,CVE20190537,12.0
21673,if,SCONJ,mark,1.0,CVE20190537,13.0
21674,the,DET,det,1.0,CVE20190537,14.0
21675,victim,NOUN,nsubj,1.0,CVE20190537,15.0
21676,opens,VERB,advcl,1.0,CVE20190537,16.0
21677,a,DET,det,1.0,CVE20190537,17.0
21678,malicious,ADJ,amod,1.0,CVE20190537,18.0
21679,.vscontent,PUNCT,compound,1.0,CVE20190537,19.0
21680,file,NOUN,dobj,1.0,CVE20190537,20.0
21681,",",PUNCT,punct,1.0,CVE20190537,21.0
21682,aka,ADV,amod,1.0,CVE20190537,22.0
21683,"""",PUNCT,punct,1.0,CVE20190537,23.0
21684,Microsoft,PROPN,compound,1.0,CVE20190537,24.0
21685,Visual,PROPN,compound,1.0,CVE20190537,25.0
21686,Studio,NOUN,compound,1.0,CVE20190537,26.0
21687,Information,NOUN,compound,1.0,CVE20190537,27.0
21688,Disclosure,PROPN,compound,1.0,CVE20190537,28.0
21689,Vulnerability,NOUN,dobj,1.0,CVE20190537,29.0
21690,.,PUNCT,punct,1.0,CVE20190537,30.0
21691,"""",PUNCT,punct,1.0,CVE20190537,31.0
21692,This,DET,nsubj,1.0,CVE20190537,32.0
21693,affects,VERB,ROOT,1.0,CVE20190537,33.0
21694,Microsoft,PROPN,compound,1.0,CVE20190537,34.0
21695,Visual,PROPN,compound,1.0,CVE20190537,35.0
21696,Studio,PROPN,dobj,1.0,CVE20190537,36.0
21697,.,PUNCT,punct,1.0,CVE20190537,37.0
21698,"
",SPACE,,1.0,CVE20190537,38.0
21699,A,DET,det,1.0,CVE20190538,0.0
21700,remote,ADJ,amod,1.0,CVE20190538,1.0
21701,code,NOUN,compound,1.0,CVE20190538,2.0
21702,execution,NOUN,compound,1.0,CVE20190538,3.0
21703,vulnerability,NOUN,nsubj,1.0,CVE20190538,4.0
21704,exists,VERB,ROOT,1.0,CVE20190538,5.0
21705,when,ADV,advmod,1.0,CVE20190538,6.0
21706,the,DET,det,1.0,CVE20190538,7.0
21707,Windows,PROPN,compound,1.0,CVE20190538,8.0
21708,Jet,PROPN,compound,1.0,CVE20190538,9.0
21709,Database,NOUN,compound,1.0,CVE20190538,10.0
21710,Engine,PROPN,nsubj,1.0,CVE20190538,11.0
21711,improperly,ADV,advmod,1.0,CVE20190538,12.0
21712,handles,VERB,advcl,1.0,CVE20190538,13.0
21713,objects,NOUN,dobj,1.0,CVE20190538,14.0
21714,in,ADP,prep,1.0,CVE20190538,15.0
21715,memory,NOUN,pobj,1.0,CVE20190538,16.0
21716,",",PUNCT,punct,1.0,CVE20190538,17.0
21717,aka,ADV,advmod,1.0,CVE20190538,18.0
21718,"""",PUNCT,punct,1.0,CVE20190538,19.0
21719,Jet,PROPN,compound,1.0,CVE20190538,20.0
21720,Database,NOUN,compound,1.0,CVE20190538,21.0
21721,Engine,PROPN,compound,1.0,CVE20190538,22.0
21722,Remote,PROPN,compound,1.0,CVE20190538,23.0
21723,Code,PROPN,compound,1.0,CVE20190538,24.0
21724,Execution,NOUN,compound,1.0,CVE20190538,25.0
21725,Vulnerability,PROPN,dobj,1.0,CVE20190538,26.0
21726,.,PUNCT,punct,1.0,CVE20190538,27.0
21727,"""",PUNCT,punct,1.0,CVE20190538,28.0
21728,This,DET,nsubj,1.0,CVE20190538,29.0
21729,affects,VERB,ccomp,1.0,CVE20190538,30.0
21730,Windows,PROPN,dobj,1.0,CVE20190538,31.0
21731,7,NUM,nummod,1.0,CVE20190538,32.0
21732,",",PUNCT,punct,1.0,CVE20190538,33.0
21733,Windows,PROPN,compound,1.0,CVE20190538,34.0
21734,Server,PROPN,nmod,1.0,CVE20190538,35.0
21735,2012,NUM,nummod,1.0,CVE20190538,36.0
21736,R2,PROPN,ROOT,1.0,CVE20190538,37.0
21737,",",PUNCT,punct,1.0,CVE20190538,38.0
21738,Windows,PROPN,compound,1.0,CVE20190538,39.0
21739,RT,PROPN,conj,1.0,CVE20190538,40.0
21740,8.1,NUM,nummod,1.0,CVE20190538,41.0
21741,",",PUNCT,punct,1.0,CVE20190538,42.0
21742,Windows,PROPN,compound,1.0,CVE20190538,43.0
21743,Server,PROPN,appos,1.0,CVE20190538,44.0
21744,2008,NUM,nummod,1.0,CVE20190538,45.0
21745,",",PUNCT,punct,1.0,CVE20190538,46.0
21746,Windows,PROPN,compound,1.0,CVE20190538,47.0
21747,Server,PROPN,appos,1.0,CVE20190538,48.0
21748,2019,NUM,nummod,1.0,CVE20190538,49.0
21749,",",PUNCT,punct,1.0,CVE20190538,50.0
21750,Windows,PROPN,compound,1.0,CVE20190538,51.0
21751,Server,PROPN,appos,1.0,CVE20190538,52.0
21752,2012,NUM,nummod,1.0,CVE20190538,53.0
21753,",",PUNCT,punct,1.0,CVE20190538,54.0
21754,Windows,PROPN,appos,1.0,CVE20190538,55.0
21755,8.1,NUM,nummod,1.0,CVE20190538,56.0
21756,",",PUNCT,punct,1.0,CVE20190538,57.0
21757,Windows,PROPN,compound,1.0,CVE20190538,58.0
21758,Server,PROPN,appos,1.0,CVE20190538,59.0
21759,2016,NUM,nummod,1.0,CVE20190538,60.0
21760,",",PUNCT,punct,1.0,CVE20190538,61.0
21761,Windows,PROPN,compound,1.0,CVE20190538,62.0
21762,Server,PROPN,nmod,1.0,CVE20190538,63.0
21763,2008,NUM,nummod,1.0,CVE20190538,64.0
21764,R2,PROPN,appos,1.0,CVE20190538,65.0
21765,",",PUNCT,punct,1.0,CVE20190538,66.0
21766,Windows,PROPN,appos,1.0,CVE20190538,67.0
21767,10,NUM,nummod,1.0,CVE20190538,68.0
21768,",",PUNCT,punct,1.0,CVE20190538,69.0
21769,Windows,PROPN,nmod,1.0,CVE20190538,70.0
21770,10,NUM,nummod,1.0,CVE20190538,71.0
21771,Servers,PROPN,appos,1.0,CVE20190538,72.0
21772,"
",SPACE,,1.0,CVE20190538,73.0
21773,This,DET,det,1.0,CVE20190538,0.0
21774,CVE,PROPN,compound,1.0,CVE20190538,1.0
21775,ID,PROPN,nsubj,1.0,CVE20190538,2.0
21776,is,AUX,ROOT,1.0,CVE20190538,3.0
21777,unique,ADJ,acomp,1.0,CVE20190538,4.0
21778,from,ADP,prep,1.0,CVE20190538,5.0
21779,CVE-2019,PROPN,compound,1.0,CVE20190538,6.0
21780,-,PUNCT,punct,1.0,CVE20190538,7.0
21781,0575,NUM,pobj,1.0,CVE20190538,8.0
21782,",",PUNCT,punct,1.0,CVE20190538,9.0
21783,CVE-2019,NOUN,compound,1.0,CVE20190538,10.0
21784,-,PUNCT,punct,1.0,CVE20190538,11.0
21785,0576,NUM,nmod,1.0,CVE20190538,12.0
21786,",",PUNCT,punct,1.0,CVE20190538,13.0
21787,CVE-2019,NOUN,compound,1.0,CVE20190538,14.0
21788,-,PUNCT,punct,1.0,CVE20190538,15.0
21789,0577,NUM,appos,1.0,CVE20190538,16.0
21790,",",PUNCT,punct,1.0,CVE20190538,17.0
21791,CVE-2019,PROPN,compound,1.0,CVE20190538,18.0
21792,-,PUNCT,punct,1.0,CVE20190538,19.0
21793,0578,NUM,appos,1.0,CVE20190538,20.0
21794,",",PUNCT,punct,1.0,CVE20190538,21.0
21795,CVE-2019,NOUN,compound,1.0,CVE20190538,22.0
21796,-,PUNCT,punct,1.0,CVE20190538,23.0
21797,0579,NUM,dep,1.0,CVE20190538,24.0
21798,",",PUNCT,punct,1.0,CVE20190538,25.0
21799,CVE-2019,PROPN,compound,1.0,CVE20190538,26.0
21800,-,PUNCT,punct,1.0,CVE20190538,27.0
21801,0580,NUM,appos,1.0,CVE20190538,28.0
21802,",",PUNCT,punct,1.0,CVE20190538,29.0
21803,CVE-2019,NOUN,compound,1.0,CVE20190538,30.0
21804,-,PUNCT,punct,1.0,CVE20190538,31.0
21805,0581,NUM,appos,1.0,CVE20190538,32.0
21806,",",PUNCT,punct,1.0,CVE20190538,33.0
21807,CVE-2019,NOUN,compound,1.0,CVE20190538,34.0
21808,-,PUNCT,punct,1.0,CVE20190538,35.0
21809,0582,NUM,appos,1.0,CVE20190538,36.0
21810,",",PUNCT,punct,1.0,CVE20190538,37.0
21811,CVE-2019,NOUN,compound,1.0,CVE20190538,38.0
21812,-,PUNCT,punct,1.0,CVE20190538,39.0
21813,0583,NUM,appos,1.0,CVE20190538,40.0
21814,",",PUNCT,punct,1.0,CVE20190538,41.0
21815,CVE-2019,NOUN,compound,1.0,CVE20190538,42.0
21816,-,PUNCT,punct,1.0,CVE20190538,43.0
21817,0584,NUM,appos,1.0,CVE20190538,44.0
21818,.,PUNCT,punct,1.0,CVE20190538,45.0
21819,"
",SPACE,,1.0,CVE20190538,46.0
21820,A,DET,det,1.0,CVE20190539,0.0
21821,remote,ADJ,amod,1.0,CVE20190539,1.0
21822,code,NOUN,compound,1.0,CVE20190539,2.0
21823,execution,NOUN,compound,1.0,CVE20190539,3.0
21824,vulnerability,NOUN,nsubj,1.0,CVE20190539,4.0
21825,exists,VERB,ROOT,1.0,CVE20190539,5.0
21826,in,ADP,prep,1.0,CVE20190539,6.0
21827,the,DET,det,1.0,CVE20190539,7.0
21828,way,NOUN,pobj,1.0,CVE20190539,8.0
21829,that,DET,advmod,1.0,CVE20190539,9.0
21830,the,DET,det,1.0,CVE20190539,10.0
21831,Chakra,PROPN,compound,1.0,CVE20190539,11.0
21832,scripting,NOUN,compound,1.0,CVE20190539,12.0
21833,engine,NOUN,nsubj,1.0,CVE20190539,13.0
21834,handles,VERB,relcl,1.0,CVE20190539,14.0
21835,objects,NOUN,dobj,1.0,CVE20190539,15.0
21836,in,ADP,prep,1.0,CVE20190539,16.0
21837,memory,NOUN,pobj,1.0,CVE20190539,17.0
21838,in,ADP,prep,1.0,CVE20190539,18.0
21839,Microsoft,PROPN,compound,1.0,CVE20190539,19.0
21840,Edge,PROPN,pobj,1.0,CVE20190539,20.0
21841,",",PUNCT,punct,1.0,CVE20190539,21.0
21842,aka,NOUN,advmod,1.0,CVE20190539,22.0
21843,"""",PUNCT,punct,1.0,CVE20190539,23.0
21844,Chakra,PROPN,compound,1.0,CVE20190539,24.0
21845,Scripting,PROPN,compound,1.0,CVE20190539,25.0
21846,Engine,PROPN,compound,1.0,CVE20190539,26.0
21847,Memory,NOUN,compound,1.0,CVE20190539,27.0
21848,Corruption,PROPN,compound,1.0,CVE20190539,28.0
21849,Vulnerability,NOUN,dobj,1.0,CVE20190539,29.0
21850,.,PUNCT,punct,1.0,CVE20190539,30.0
21851,"""",PUNCT,punct,1.0,CVE20190539,31.0
21852,This,DET,nsubj,1.0,CVE20190539,32.0
21853,affects,VERB,ROOT,1.0,CVE20190539,33.0
21854,Microsoft,PROPN,compound,1.0,CVE20190539,34.0
21855,Edge,PROPN,dobj,1.0,CVE20190539,35.0
21856,",",PUNCT,punct,1.0,CVE20190539,36.0
21857,ChakraCore,PROPN,appos,1.0,CVE20190539,37.0
21858,"
",SPACE,,1.0,CVE20190539,38.0
21859,This,DET,det,1.0,CVE20190539,0.0
21860,CVE,PROPN,compound,1.0,CVE20190539,1.0
21861,ID,PROPN,nsubj,1.0,CVE20190539,2.0
21862,is,AUX,ROOT,1.0,CVE20190539,3.0
21863,unique,ADJ,acomp,1.0,CVE20190539,4.0
21864,from,ADP,prep,1.0,CVE20190539,5.0
21865,CVE-2019,PROPN,compound,1.0,CVE20190539,6.0
21866,-,PUNCT,punct,1.0,CVE20190539,7.0
21867,0567,NUM,pobj,1.0,CVE20190539,8.0
21868,",",PUNCT,punct,1.0,CVE20190539,9.0
21869,CVE-2019,PROPN,compound,1.0,CVE20190539,10.0
21870,-,PUNCT,punct,1.0,CVE20190539,11.0
21871,0568,NUM,appos,1.0,CVE20190539,12.0
21872,.,PUNCT,punct,1.0,CVE20190539,13.0
21873,"
",SPACE,,1.0,CVE20190539,14.0
21874,A,DET,det,1.0,CVE20190540,0.0
21875,security,NOUN,compound,1.0,CVE20190540,1.0
21876,feature,NOUN,nsubj,1.0,CVE20190540,2.0
21877,bypass,NOUN,compound,1.0,CVE20190540,3.0
21878,vulnerability,NOUN,nsubj,1.0,CVE20190540,4.0
21879,exists,VERB,ROOT,1.0,CVE20190540,5.0
21880,when,ADV,advmod,1.0,CVE20190540,6.0
21881,Microsoft,PROPN,compound,1.0,CVE20190540,7.0
21882,Office,PROPN,nsubj,1.0,CVE20190540,8.0
21883,does,AUX,aux,1.0,CVE20190540,9.0
21884,not,PART,neg,1.0,CVE20190540,10.0
21885,validate,VERB,advcl,1.0,CVE20190540,11.0
21886,URLs,NOUN,dobj,1.0,CVE20190540,12.0
21887,.,PUNCT,punct,1.0,CVE20190540,13.0
21888,An,DET,det,1.0,CVE20190540,14.0
21889,attacker,NOUN,nsubj,1.0,CVE20190540,15.0
21890,could,VERB,aux,1.0,CVE20190540,16.0
21891,send,VERB,ROOT,1.0,CVE20190540,17.0
21892,a,DET,det,1.0,CVE20190540,18.0
21893,victim,NOUN,dobj,1.0,CVE20190540,19.0
21894,a,DET,det,1.0,CVE20190540,20.0
21895,specially,ADV,advmod,1.0,CVE20190540,21.0
21896,crafted,VERB,amod,1.0,CVE20190540,22.0
21897,file,NOUN,dobj,1.0,CVE20190540,23.0
21898,",",PUNCT,punct,1.0,CVE20190540,24.0
21899,which,DET,nsubj,1.0,CVE20190540,25.0
21900,could,VERB,aux,1.0,CVE20190540,26.0
21901,trick,VERB,relcl,1.0,CVE20190540,27.0
21902,the,DET,det,1.0,CVE20190540,28.0
21903,victim,NOUN,dobj,1.0,CVE20190540,29.0
21904,into,ADP,prep,1.0,CVE20190540,30.0
21905,entering,VERB,pcomp,1.0,CVE20190540,31.0
21906,credentials,NOUN,dobj,1.0,CVE20190540,32.0
21907,",",PUNCT,punct,1.0,CVE20190540,33.0
21908,aka,ADV,amod,1.0,CVE20190540,34.0
21909,',PUNCT,punct,1.0,CVE20190540,35.0
21910,Microsoft,PROPN,compound,1.0,CVE20190540,36.0
21911,Office,PROPN,compound,1.0,CVE20190540,37.0
21912,Security,PROPN,compound,1.0,CVE20190540,38.0
21913,Feature,PROPN,compound,1.0,CVE20190540,39.0
21914,Bypass,PROPN,compound,1.0,CVE20190540,40.0
21915,Vulnerability,PROPN,appos,1.0,CVE20190540,41.0
21916,',PUNCT,punct,1.0,CVE20190540,42.0
21917,.,PUNCT,punct,1.0,CVE20190540,43.0
21918,"
",SPACE,,1.0,CVE20190540,44.0
21919,A,DET,det,1.0,CVE20190541,0.0
21920,remote,ADJ,amod,1.0,CVE20190541,1.0
21921,code,NOUN,compound,1.0,CVE20190541,2.0
21922,execution,NOUN,compound,1.0,CVE20190541,3.0
21923,vulnerability,NOUN,nsubj,1.0,CVE20190541,4.0
21924,exists,VERB,ROOT,1.0,CVE20190541,5.0
21925,in,ADP,prep,1.0,CVE20190541,6.0
21926,the,DET,det,1.0,CVE20190541,7.0
21927,way,NOUN,pobj,1.0,CVE20190541,8.0
21928,that,DET,mark,1.0,CVE20190541,9.0
21929,the,DET,det,1.0,CVE20190541,10.0
21930,MSHTML,PROPN,compound,1.0,CVE20190541,11.0
21931,engine,NOUN,nsubj,1.0,CVE20190541,12.0
21932,inproperly,ADV,advmod,1.0,CVE20190541,13.0
21933,validates,VERB,relcl,1.0,CVE20190541,14.0
21934,input,NOUN,dobj,1.0,CVE20190541,15.0
21935,",",PUNCT,punct,1.0,CVE20190541,16.0
21936,aka,ADV,advcl,1.0,CVE20190541,17.0
21937,"""",PUNCT,punct,1.0,CVE20190541,18.0
21938,MSHTML,PROPN,amod,1.0,CVE20190541,19.0
21939,Engine,PROPN,compound,1.0,CVE20190541,20.0
21940,Remote,PROPN,compound,1.0,CVE20190541,21.0
21941,Code,PROPN,compound,1.0,CVE20190541,22.0
21942,Execution,NOUN,compound,1.0,CVE20190541,23.0
21943,Vulnerability,PROPN,pobj,1.0,CVE20190541,24.0
21944,.,PUNCT,punct,1.0,CVE20190541,25.0
21945,"""",PUNCT,punct,1.0,CVE20190541,26.0
21946,This,DET,nsubj,1.0,CVE20190541,27.0
21947,affects,VERB,ROOT,1.0,CVE20190541,28.0
21948,Microsoft,PROPN,compound,1.0,CVE20190541,29.0
21949,Office,PROPN,dobj,1.0,CVE20190541,30.0
21950,",",PUNCT,punct,1.0,CVE20190541,31.0
21951,Microsoft,PROPN,compound,1.0,CVE20190541,32.0
21952,Office,PROPN,compound,1.0,CVE20190541,33.0
21953,Word,PROPN,compound,1.0,CVE20190541,34.0
21954,Viewer,PROPN,npadvmod,1.0,CVE20190541,35.0
21955,",",PUNCT,punct,1.0,CVE20190541,36.0
21956,Internet,NOUN,compound,1.0,CVE20190541,37.0
21957,Explorer,NOUN,appos,1.0,CVE20190541,38.0
21958,9,NUM,nummod,1.0,CVE20190541,39.0
21959,",",PUNCT,punct,1.0,CVE20190541,40.0
21960,Internet,NOUN,compound,1.0,CVE20190541,41.0
21961,Explorer,PROPN,appos,1.0,CVE20190541,42.0
21962,11,NUM,nummod,1.0,CVE20190541,43.0
21963,",",PUNCT,punct,1.0,CVE20190541,44.0
21964,Microsoft,PROPN,compound,1.0,CVE20190541,45.0
21965,Excel,PROPN,compound,1.0,CVE20190541,46.0
21966,Viewer,PROPN,appos,1.0,CVE20190541,47.0
21967,",",PUNCT,punct,1.0,CVE20190541,48.0
21968,Internet,PROPN,compound,1.0,CVE20190541,49.0
21969,Explorer,PROPN,conj,1.0,CVE20190541,50.0
21970,10,NUM,nummod,1.0,CVE20190541,51.0
21971,",",PUNCT,punct,1.0,CVE20190541,52.0
21972,Office,PROPN,appos,1.0,CVE20190541,53.0
21973,365,NUM,nummod,1.0,CVE20190541,54.0
21974,ProPlus,PROPN,appos,1.0,CVE20190541,55.0
21975,.,PUNCT,punct,1.0,CVE20190541,56.0
21976,"
",SPACE,,1.0,CVE20190541,57.0
21977,*,PUNCT,dep,1.0,CVE20190542,0.0
21978,*,PUNCT,punct,1.0,CVE20190542,1.0
21979,REJECT,VERB,ROOT,1.0,CVE20190542,2.0
21980,*,PUNCT,dep,1.0,CVE20190542,3.0
21981,*,PUNCT,punct,1.0,CVE20190542,4.0
21982,DO,VERB,aux,1.0,CVE20190542,5.0
21983,NOT,ADV,neg,1.0,CVE20190542,6.0
21984,USE,VERB,ROOT,1.0,CVE20190542,7.0
21985,THIS,DET,det,1.0,CVE20190542,8.0
21986,CANDIDATE,NOUN,compound,1.0,CVE20190542,9.0
21987,NUMBER,NOUN,dobj,1.0,CVE20190542,10.0
21988,"
",SPACE,,1.0,CVE20190542,11.0
21989,ConsultIDs,PROPN,ROOT,1.0,CVE20190542,0.0
21990,:,PUNCT,punct,1.0,CVE20190542,1.0
21991,none,NOUN,appos,1.0,CVE20190542,2.0
21992,"
",SPACE,,1.0,CVE20190542,3.0
21993,Reason,NOUN,dep,1.0,CVE20190542,0.0
21994,:,PUNCT,punct,1.0,CVE20190542,1.0
21995,This,DET,det,1.0,CVE20190542,2.0
21996,candidate,NOUN,nsubj,1.0,CVE20190542,3.0
21997,was,AUX,ROOT,1.0,CVE20190542,4.0
21998,in,ADP,prep,1.0,CVE20190542,5.0
21999,a,DET,det,1.0,CVE20190542,6.0
22000,CNA,PROPN,compound,1.0,CVE20190542,7.0
22001,pool,NOUN,pobj,1.0,CVE20190542,8.0
22002,that,DET,nsubjpass,1.0,CVE20190542,9.0
22003,was,AUX,auxpass,1.0,CVE20190542,10.0
22004,not,PART,neg,1.0,CVE20190542,11.0
22005,assigned,VERB,relcl,1.0,CVE20190542,12.0
22006,to,ADP,prep,1.0,CVE20190542,13.0
22007,any,DET,det,1.0,CVE20190542,14.0
22008,issues,NOUN,pobj,1.0,CVE20190542,15.0
22009,during,ADP,prep,1.0,CVE20190542,16.0
22010,2019,NUM,pobj,1.0,CVE20190542,17.0
22011,"
",SPACE,,1.0,CVE20190542,18.0
22012,Notes,NOUN,ROOT,1.0,CVE20190542,0.0
22013,:,PUNCT,punct,1.0,CVE20190542,1.0
22014,none,NOUN,appos,1.0,CVE20190542,2.0
22015,.,PUNCT,punct,1.0,CVE20190542,3.0
22016,"
",SPACE,,1.0,CVE20190542,4.0
22017,An,DET,det,1.0,CVE20190543,0.0
22018,elevation,NOUN,nsubj,1.0,CVE20190543,1.0
22019,of,ADP,prep,1.0,CVE20190543,2.0
22020,privilege,NOUN,compound,1.0,CVE20190543,3.0
22021,vulnerability,NOUN,pobj,1.0,CVE20190543,4.0
22022,exists,VERB,ROOT,1.0,CVE20190543,5.0
22023,when,ADV,advmod,1.0,CVE20190543,6.0
22024,Windows,PROPN,nsubj,1.0,CVE20190543,7.0
22025,improperly,ADV,advmod,1.0,CVE20190543,8.0
22026,handles,VERB,advcl,1.0,CVE20190543,9.0
22027,authentication,NOUN,compound,1.0,CVE20190543,10.0
22028,requests,NOUN,dobj,1.0,CVE20190543,11.0
22029,",",PUNCT,punct,1.0,CVE20190543,12.0
22030,aka,ADV,advcl,1.0,CVE20190543,13.0
22031,"""",PUNCT,punct,1.0,CVE20190543,14.0
22032,Microsoft,PROPN,compound,1.0,CVE20190543,15.0
22033,Windows,PROPN,compound,1.0,CVE20190543,16.0
22034,Elevation,PROPN,pobj,1.0,CVE20190543,17.0
22035,of,ADP,prep,1.0,CVE20190543,18.0
22036,Privilege,PROPN,compound,1.0,CVE20190543,19.0
22037,Vulnerability,PROPN,pobj,1.0,CVE20190543,20.0
22038,.,PUNCT,punct,1.0,CVE20190543,21.0
22039,"""",PUNCT,punct,1.0,CVE20190543,22.0
22040,This,DET,nsubj,1.0,CVE20190543,23.0
22041,affects,VERB,ccomp,1.0,CVE20190543,24.0
22042,Windows,PROPN,dobj,1.0,CVE20190543,25.0
22043,7,NUM,nummod,1.0,CVE20190543,26.0
22044,",",PUNCT,punct,1.0,CVE20190543,27.0
22045,Windows,PROPN,compound,1.0,CVE20190543,28.0
22046,Server,PROPN,nmod,1.0,CVE20190543,29.0
22047,2012,NUM,nummod,1.0,CVE20190543,30.0
22048,R2,PROPN,ROOT,1.0,CVE20190543,31.0
22049,",",PUNCT,punct,1.0,CVE20190543,32.0
22050,Windows,PROPN,compound,1.0,CVE20190543,33.0
22051,RT,PROPN,conj,1.0,CVE20190543,34.0
22052,8.1,NUM,nummod,1.0,CVE20190543,35.0
22053,",",PUNCT,punct,1.0,CVE20190543,36.0
22054,Windows,PROPN,compound,1.0,CVE20190543,37.0
22055,Server,PROPN,appos,1.0,CVE20190543,38.0
22056,2008,NUM,nummod,1.0,CVE20190543,39.0
22057,",",PUNCT,punct,1.0,CVE20190543,40.0
22058,Windows,PROPN,compound,1.0,CVE20190543,41.0
22059,Server,PROPN,appos,1.0,CVE20190543,42.0
22060,2019,NUM,nummod,1.0,CVE20190543,43.0
22061,",",PUNCT,punct,1.0,CVE20190543,44.0
22062,Windows,PROPN,compound,1.0,CVE20190543,45.0
22063,Server,PROPN,appos,1.0,CVE20190543,46.0
22064,2012,NUM,nummod,1.0,CVE20190543,47.0
22065,",",PUNCT,punct,1.0,CVE20190543,48.0
22066,Windows,PROPN,appos,1.0,CVE20190543,49.0
22067,8.1,NUM,nummod,1.0,CVE20190543,50.0
22068,",",PUNCT,punct,1.0,CVE20190543,51.0
22069,Windows,PROPN,compound,1.0,CVE20190543,52.0
22070,Server,PROPN,appos,1.0,CVE20190543,53.0
22071,2016,NUM,nummod,1.0,CVE20190543,54.0
22072,",",PUNCT,punct,1.0,CVE20190543,55.0
22073,Windows,PROPN,compound,1.0,CVE20190543,56.0
